SKU,Item_Name,Category,Subcategory,Product_Name,Default_Unit,Default_Price,Taxable,Reorder_Point,Date_Added,Last_Updated,Status,Notes,Size,Item_Description,Wholesale_Cost,Retail_Markup,Retail_Price,Unit_Cost,Unit_Price,Last_Invoice_No,Last_Vendor,Last_Received_Date,Supplier_Barcode,QR_Code,QR_Image_Path
PLA-C75D814B,Plant,Plant,Plant,Plant,each,39.99,Y,5,2025-12-26 20:32:06,2025-12-26 20:32:06,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,15.75,,39.99,15.75,39.99,,Mountain Gardens,2025-12-26,,,
PLA-969901A7,Plant,Plant,Plant,Plant,each,79.99,Y,5,2025-12-26 20:32:06,2025-12-26 20:32:06,Active,Imported from mountain_gardens_premium_import_final.csv,15 gal,Plant,40.0,,79.99,40.0,79.99,,Mountain Gardens,2025-12-26,,,
PLA-45CC0B08,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:06,2025-12-26 20:32:06,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,12.56,,29.99,12.56,29.99,,Mountain Gardens,2025-12-26,,,
PLA-ED49BED3,Plant,Plant,Plant,Plant,each,19.99,Y,5,2025-12-26 20:32:06,2025-12-26 20:32:06,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,5.63,,19.99,5.63,19.99,,Mountain Gardens,2025-12-26,,,
PLA-0B518899,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:06,2025-12-26 20:32:06,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,12.65,,34.99,12.65,34.99,,Mountain Gardens,2025-12-26,,,
PLA-73E64172,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:06,2025-12-26 20:32:06,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,12.56,,29.99,12.56,29.99,,Mountain Gardens,2025-12-26,,,
PLA-D1D11FA6,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:06,2025-12-26 20:32:06,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,11.5,,34.99,11.5,34.99,,Mountain Gardens,2025-12-26,,,
PLA-68A0D280,Plant,Plant,Plant,Plant,each,14.99,Y,5,2025-12-26 20:32:06,2025-12-26 20:32:06,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,3.75,,14.99,3.75,14.99,,Mountain Gardens,2025-12-26,,,
PLA-0A4EA2DE,Plant,Plant,Plant,Plant,each,44.99,Y,5,2025-12-26 20:32:06,2025-12-26 20:32:06,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,8.25,,44.99,8.25,44.99,,Mountain Gardens,2025-12-26,,,
PLA-0713A5FF,Plant,Plant,Plant,Plant,each,49.99,Y,5,2025-12-26 20:32:06,2025-12-26 20:32:06,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,21.7,,49.99,21.7,49.99,,Mountain Gardens,2025-12-26,,,
PLA-4A1EC4D2,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:06,2025-12-26 20:32:06,Active,Imported from mountain_gardens_premium_import_final.csv,2 gal,Plant,14.0,,34.99,14.0,34.99,,Mountain Gardens,2025-12-26,,,
PLA-38BF6369,Plant,Plant,Plant,Plant,each,44.99,Y,5,2025-12-26 20:32:06,2025-12-26 20:32:06,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,17.5,,44.99,17.5,44.99,,Mountain Gardens,2025-12-26,,,
PLA-C88F3880,Plant,Plant,Plant,Plant,each,99.99,Y,5,2025-12-26 20:32:06,2025-12-26 20:32:06,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,40.0,,99.99,40.0,99.99,,Mountain Gardens,2025-12-26,,,
PLA-5B412C2A,Plant,Plant,Plant,Plant,each,24.99,Y,5,2025-12-26 20:32:06,2025-12-26 20:32:06,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,9.1,,24.99,9.1,24.99,,Mountain Gardens,2025-12-26,,,
PLA-CF672D65,Plant,Plant,Plant,Plant,each,19.99,Y,5,2025-12-26 20:32:06,2025-12-26 20:32:06,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,7.4,,19.99,7.4,19.99,,Mountain Gardens,2025-12-26,,,
PLA-D6B9B33C,Plant,Plant,Plant,Plant,each,19.99,Y,5,2025-12-26 20:32:06,2025-12-26 20:32:06,Active,Imported from mountain_gardens_premium_import_final.csv,"18""",Plant,6.65,,19.99,6.65,19.99,,Mountain Gardens,2025-12-26,,,
PLA-03B45406,Plant,Plant,Plant,Plant,each,14.99,Y,5,2025-12-26 20:32:06,2025-12-26 20:32:06,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,6.0,,14.99,6.0,14.99,,Mountain Gardens,2025-12-26,,,
PLA-CC41B577,Plant,Plant,Plant,Plant,each,44.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,17.25,,44.99,17.25,44.99,,Mountain Gardens,2025-12-26,,,
PLA-C5D67DA6,Plant,Plant,Plant,Plant,each,24.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,"18""",Plant,9.5,,24.99,9.5,24.99,,Mountain Gardens,2025-12-26,,,
PLA-6F589267,Plant,Plant,Plant,Plant,each,19.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,"18""",Plant,6.95,,19.99,6.95,19.99,,Mountain Gardens,2025-12-26,,,
PLA-3AFFF4CA,Plant,Plant,Plant,Plant,each,79.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,40.0,,79.99,40.0,79.99,,Mountain Gardens,2025-12-26,,,
PLA-12318F1C,Plant,Plant,Plant,Plant,each,19.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,"18""",Plant,6.65,,19.99,6.65,19.99,,Mountain Gardens,2025-12-26,,,
PLA-7A5D6BFF,Plant,Plant,Plant,Plant,each,44.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,15.35,,44.99,15.35,44.99,,Mountain Gardens,2025-12-26,,,
PLA-2EFBD857,Plant,Plant,Plant,Plant,each,49.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,21.0,,49.99,21.0,49.99,,Mountain Gardens,2025-12-26,,,
PLA-28D3D847,Plant,Plant,Plant,Plant,each,44.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,13.5,,44.99,13.5,44.99,,Mountain Gardens,2025-12-26,,,
PLA-7A6C4A9D,Plant,Plant,Plant,Plant,each,14.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,4.6,,14.99,4.6,14.99,,Mountain Gardens,2025-12-26,,,
PLA-DF8CB6FA,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,2 gal,Plant,10.0,,29.99,10.0,29.99,,Mountain Gardens,2025-12-26,,,
PLA-141424EB,Plant,Plant,Plant,Plant,each,44.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,17.5,,44.99,17.5,44.99,,Mountain Gardens,2025-12-26,,,
PLA-47F75E34,Plant,Plant,Plant,Plant,each,19.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,7.95,,19.99,7.95,19.99,,Mountain Gardens,2025-12-26,,,
PLA-BF9C8A9D,Plant,Plant,Plant,Plant,each,19.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,"18""",Plant,6.85,,19.99,6.85,19.99,,Mountain Gardens,2025-12-26,,,
PLA-C6A950E7,Plant,Plant,Plant,Plant,each,89.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,10 gal,Plant,,,89.99,,89.99,,Mountain Gardens,2025-12-26,,,
PLA-3EC57553,Plant,Plant,Plant,Plant,each,14.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,4.9,,14.99,4.9,14.99,,Mountain Gardens,2025-12-26,,,
PLA-07A7683D,Plant,Plant,Plant,Plant,each,99.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,10 gal,Plant,50.0,,99.99,50.0,99.99,,Mountain Gardens,2025-12-26,,,
PLA-22605CD1,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,13.5,,29.99,13.5,29.99,,Mountain Gardens,2025-12-26,,,
PLA-AC7F9C90,Plant,Plant,Plant,Plant,each,19.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,"18""",Plant,7.7,,19.99,7.7,19.99,,Mountain Gardens,2025-12-26,,,
PLA-613A5C04,Plant,Plant,Plant,Plant,each,9.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,,,9.99,,9.99,,Mountain Gardens,2025-12-26,,,
PLA-71BC3FBB,Plant,Plant,Plant,Plant,each,159.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,15 gal,Plant,14.0,,159.99,14.0,159.99,,Mountain Gardens,2025-12-26,,,
PLA-00BF50E7,Plant,Plant,Plant,Plant,each,159.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,15 gal,Plant,14.0,,159.99,14.0,159.99,,Mountain Gardens,2025-12-26,,,
PLA-39498FC8,Plant,Plant,Plant,Plant,each,99.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,15 gal,Plant,28.0,,99.99,28.0,99.99,,Mountain Gardens,2025-12-26,,,
PLA-91E9D397,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,12.0,,34.99,12.0,34.99,,Mountain Gardens,2025-12-26,,,
PLA-23B1ACF1,Plant,Plant,Plant,Plant,each,319.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,"24""",Plant,,,319.99,,319.99,,Mountain Gardens,2025-12-26,,,
PLA-47CF3ED0,Plant,Plant,Plant,Plant,each,69.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,25.0,,69.99,25.0,69.99,,Mountain Gardens,2025-12-26,,,
PLA-DC054342,Plant,Plant,Plant,Plant,each,24.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,9.4,,24.99,9.4,24.99,,Mountain Gardens,2025-12-26,,,
PLA-49A9D677,Plant,Plant,Plant,Plant,each,9.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,2.9,,9.99,2.9,9.99,,Mountain Gardens,2025-12-26,,,
PLA-A5624013,Plant,Plant,Plant,Plant,each,9.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,4.45,,9.99,4.45,9.99,,Mountain Gardens,2025-12-26,,,
PLA-04A2709C,Plant,Plant,Plant,Plant,each,7.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,2.19,,7.99,2.19,7.99,,Mountain Gardens,2025-12-26,,,
PLA-881BD246,Plant,Plant,Plant,Plant,each,6.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,"5""",Plant,2.02,,6.99,2.02,6.99,,Mountain Gardens,2025-12-26,,,
PLA-68B234D5,Plant,Plant,Plant,Plant,each,7.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,"5""",Plant,2.39,,7.99,2.39,7.99,,Mountain Gardens,2025-12-26,,,
PLA-C5992AA7,Plant,Plant,Plant,Plant,each,14.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,5.79,,14.99,5.79,14.99,,Mountain Gardens,2025-12-26,,,
PLA-F6247F18,Plant,Plant,Plant,Plant,each,69.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,20.5,,69.99,20.5,69.99,,Mountain Gardens,2025-12-26,,,
PLA-108312BA,Plant,Plant,Plant,Plant,each,19.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,,,19.99,,19.99,,Mountain Gardens,2025-12-26,,,
PLA-2C27C884,Plant,Plant,Plant,Plant,each,14.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,6 gal,Plant,,,14.99,,14.99,,Mountain Gardens,2025-12-26,,,
PLA-4FD7BEBD,Plant,Plant,Plant,Plant,each,49.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,20.0,,49.99,20.0,49.99,,Mountain Gardens,2025-12-26,,,
PLA-C7A48E49,plant,Plant,Plant,plant,each,14.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,,plant,5.49,,14.99,5.49,14.99,,Mountain Gardens,2025-12-26,,,
PLA-2B32F9F5,Plant,Plant,Plant,Plant,each,199.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,77.0,,199.99,77.0,199.99,,Mountain Gardens,2025-12-26,,,
PLA-7F79DE9B,Plant,Plant,Plant,Plant,each,159.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,63.0,,159.99,63.0,159.99,,Mountain Gardens,2025-12-26,,,
PLA-125E19DB,Plant,Plant,Plant,Plant,each,169.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,15 gal,Plant,65.0,,169.99,65.0,169.99,,Mountain Gardens,2025-12-26,,,
PLA-7477207B,Plant,Plant,Plant,Plant,each,79.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,6 gal,Plant,36.0,,79.99,36.0,79.99,,Mountain Gardens,2025-12-26,,,
PLA-C93B17CA,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,14.95,,34.99,14.95,34.99,,Mountain Gardens,2025-12-26,,,
PLA-B5AF3B35,Plant,Plant,Plant,Plant,each,24.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,10.3,,24.99,10.3,24.99,,Mountain Gardens,2025-12-26,,,
PLA-54902F94,Plant,Plant,Plant,Plant,each,39.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,15.5,,39.99,15.5,39.99,,Mountain Gardens,2025-12-26,,,
PLA-65D321ED,Plant,Plant,Plant,Plant,each,44.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,19.23,,44.99,19.23,44.99,,Mountain Gardens,2025-12-26,,,
PLA-6E19FB84,Plant,Plant,Plant,Plant,each,9.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,4.12,,9.99,4.12,9.99,,Mountain Gardens,2025-12-26,,,
PLA-23D90E7F,Plant,Plant,Plant,Plant,each,129.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,15 gal,Plant,45.5,,129.99,45.5,129.99,,Mountain Gardens,2025-12-26,,,
PLA-64311EE6,Plant,Plant,Plant,Plant,each,359.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,"24""",Plant,155.0,,359.99,155.0,359.99,,Mountain Gardens,2025-12-26,,,
PLA-AF1769F6,Plant,Plant,Plant,Plant,each,22.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,,,22.99,,22.99,,Mountain Gardens,2025-12-26,,,
PLA-4E640553,Plant,Plant,Plant,Plant,each,49.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,15.0,,49.99,15.0,49.99,,Mountain Gardens,2025-12-26,,,
PLA-A9F05E00,Plant,Plant,Plant,Plant,each,79.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,31.95,,79.99,31.95,79.99,,Mountain Gardens,2025-12-26,,,
PLA-C87AA218,Plant,Plant,Plant,Plant,each,129.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,15 gal,Plant,14.0,,129.99,14.0,129.99,,Mountain Gardens,2025-12-26,,,
PLA-EE0083C0,Plant,Plant,Plant,Plant,each,22.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,,,22.99,,22.99,,Mountain Gardens,2025-12-26,,,
PLA-D52AA4E7,Plant,Plant,Plant,Plant,each,359.99,Y,5,2025-12-26 20:32:07,2025-12-26 20:32:07,Active,Imported from mountain_gardens_premium_import_final.csv,"24""",Plant,145.0,,359.99,145.0,359.99,,Mountain Gardens,2025-12-26,,,
PLA-78D8138C,Plant,Plant,Plant,Plant,each,199.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,25 gal,Plant,,,199.99,,199.99,,Mountain Gardens,2025-12-26,,,
PLA-D3B3094E,Plant,Plant,Plant,Plant,each,59.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,"4""",Plant,22.05,,59.99,22.05,59.99,,Mountain Gardens,2025-12-26,,,
PLA-39922282,Plant,Plant,Plant,Plant,each,69.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,28.0,,69.99,28.0,69.99,,Mountain Gardens,2025-12-26,,,
PLA-7C86C140,Plant,Plant,Plant,Plant,each,129.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,15 gal,Plant,45.5,,129.99,45.5,129.99,,Mountain Gardens,2025-12-26,,,
PLA-C23853FA,Plant,Plant,Plant,Plant,each,129.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,15 gal,Plant,39.85,,129.99,39.85,129.99,,Mountain Gardens,2025-12-26,,,
PLA-916FAD7B,Plant,Plant,Plant,Plant,each,49.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,12.49,,49.99,12.49,49.99,,Mountain Gardens,2025-12-26,,,
PLA-8F4F95F5,Plant,Plant,Plant,Plant,each,9.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,3.7,,9.99,3.7,9.99,,Mountain Gardens,2025-12-26,,,
PLA-D33A4C67,Plant,Plant,Plant,Plant,each,9.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,3.75,,9.99,3.75,9.99,,Mountain Gardens,2025-12-26,,,
PLA-5C5BBF77,Plant,Plant,Plant,Plant,each,59.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,22.15,,59.99,22.15,59.99,,Mountain Gardens,2025-12-26,,,
PLA-6996392A,Plant,Plant,Plant,Plant,each,49.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,22.0,,49.99,22.0,49.99,,Mountain Gardens,2025-12-26,,,
PLA-12713E61,Plant,Plant,Plant,Plant,each,129.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,50.0,,129.99,50.0,129.99,,Mountain Gardens,2025-12-26,,,
PLA-41559540,Plant,Plant,Plant,Plant,each,9.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,3.41,,9.99,3.41,9.99,,Mountain Gardens,2025-12-26,,,
PLA-22AE97AB,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,5gal,Plant,9.99,,29.99,9.99,29.99,,Mountain Gardens,2025-12-26,,,
PLA-DF0462C6,plant,Plant,Plant,plant,each,39.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,,plant,,,39.99,,39.99,,Mountain Gardens,2025-12-26,,,
PLA-DA8B17C5,Plant,Plant,Plant,Plant,each,19.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,7.0,,19.99,7.0,19.99,,Mountain Gardens,2025-12-26,,,
PLA-D9FC407D,Plant,Plant,Plant,Plant,each,9.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,4.25,,9.99,4.25,9.99,,Mountain Gardens,2025-12-26,,,
PLA-187F5542,Plant,Plant,Plant,Plant,each,14.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,4.75,,14.99,4.75,14.99,,Mountain Gardens,2025-12-26,,,
PLA-A4EF413D,plant,Plant,Plant,plant,each,29.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,5gal,plant,8.99,,29.99,8.99,29.99,,Mountain Gardens,2025-12-26,,,
PLA-273FB5BC,plant,Plant,Plant,plant,each,24.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,,plant,9.11,,24.99,9.11,24.99,,Mountain Gardens,2025-12-26,,,
PLA-7E113191,Plant,Plant,Plant,Plant,each,14.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,4.75,,14.99,4.75,14.99,,Mountain Gardens,2025-12-26,,,
PLA-8B568AF0,plant,Plant,Plant,plant,each,34.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,,plant,14.0,,34.99,14.0,34.99,,Mountain Gardens,2025-12-26,,,
PLA-7C08369F,Plant,Plant,Plant,Plant,each,14.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,4.95,,14.99,4.95,14.99,,Mountain Gardens,2025-12-26,,,
PLA-E1CA6919,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,"4""",Plant,10.25,,29.99,10.25,29.99,,Mountain Gardens,2025-12-26,,,
PLA-A5757C5E,Plant,Plant,Plant,Plant,each,49.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,22.0,,49.99,22.0,49.99,,Mountain Gardens,2025-12-26,,,
PLA-BCAA51A2,Plant,Plant,Plant,Plant,each,79.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,40.0,,79.99,40.0,79.99,,Mountain Gardens,2025-12-26,,,
PLA-386AAE99,Plant,Plant,Plant,Plant,each,44.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,13.0,,44.99,13.0,44.99,,Mountain Gardens,2025-12-26,,,
PLA-BD92AED4,Plant,Plant,Plant,Plant,each,2.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,0.73,,2.99,0.73,2.99,,Mountain Gardens,2025-12-26,,,
PLA-E770854C,Plant,Plant,Plant,Plant,each,9.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,2.08,,9.99,2.08,9.99,,Mountain Gardens,2025-12-26,,,
PLA-6223C1E1,Plant,Plant,Plant,Plant,each,119.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,15 gal,Plant,60.0,,119.99,60.0,119.99,,Mountain Gardens,2025-12-26,,,
PLA-CED93A6A,Plant,Plant,Plant,Plant,each,49.99,Y,5,2025-12-26 20:32:08,2025-12-26 20:32:08,Active,Imported from mountain_gardens_premium_import_final.csv,"8""",Plant,22.45,,49.99,22.45,49.99,,Mountain Gardens,2025-12-26,,,
